Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2517483,172.31.69.25-18.219.193.20-80-45710-6,172.31.69.25,80,18.219.193.20,45710,6,16/02/2018 11:20:13 PM,4388921,4,4,935.0,363.0,935.0,0.0,233.75,467.50000000000006,363.0,0.0,90.75,181.5,295.7446716402505,1.8227714738998493,626988.7142857143,1631339.8664536169,4326397.0,4.0,62516.0,20838.666666666664,18289.75826339248,34430.0,44.0,4360831.0,1453610.3333333337,2487939.671361493,4326397.0,4318.0,0,0,0,0,136,136,0.9113857369499246,0.9113857369499246,0.0,935.0,144.22222222222226,319.92060647048737,102349.19444444444,0,0,0,0,1,0,0,0,1.0,162.25,233.75,90.75,0,0,0,0,0,0,4,935,4,363,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2531190,172.31.69.25-18.219.193.20-80-55274-6,172.31.69.25,80,18.219.193.20,55274,6,16/02/2018 11:20:18 PM,4484514,4,4,935.0,343.0,935.0,0.0,233.75,467.50000000000006,343.0,0.0,85.75,171.5,284.9807136291692,1.7839168302295412,640644.857142857,1654531.3411801772,4392564.0,4.0,91946.0,30648.666666666664,26519.59276333884,46741.0,40.0,4437724.0,1479241.3333333337,2523011.6198744182,4392564.0,21624.0,0,0,0,0,136,136,0.8919584151147706,0.8919584151147706,0.0,935.0,142.0,318.2762165164089,101299.75,0,0,0,0,1,0,0,0,1.0,159.75,233.75,85.75,0,0,0,0,0,0,4,935,4,343,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2565997,172.31.69.25-18.219.193.20-80-38352-6,172.31.69.25,80,18.219.193.20,38352,6,16/02/2018 11:20:34 PM,4397650,4,4,935.0,342.0,935.0,0.0,233.75,467.50000000000006,342.0,0.0,85.5,171.0,290.3823633076757,1.8191534114811319,628235.7142857142,1603619.360069144,4264044.0,5.0,133598.0,44532.66666666667,46665.47409309513,93091.0,24.0,4357138.0,1452379.3333333337,2435413.214126164,4264044.0,245.0,0,0,0,0,136,136,0.909576705740566,0.909576705740566,0.0,935.0,141.88888888888889,318.19744045342526,101249.61111111114,0,0,0,0,1,0,0,0,1.0,159.625,233.75,85.5,0,0,0,0,0,0,4,935,4,342,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2595719,172.31.69.25-18.219.193.20-80-37516-6,172.31.69.25,80,18.219.193.20,37516,6,16/02/2018 11:20:47 PM,4160624,4,4,935.0,294.0,935.0,0.0,233.75,467.50000000000006,294.0,0.0,73.5,147.0,295.3883840500848,1.9227885048012028,594374.8571428573,1530300.6543322818,4064131.0,6.0,96485.0,32161.666666666664,42846.04403364835,80811.0,45.0,4144944.0,1381648.0,2323444.9638893967,4064131.0,279.0,0,0,0,0,136,136,0.9613942524006014,0.9613942524006014,0.0,935.0,136.55555555555554,314.80831910509886,99104.27777777775,0,0,0,0,1,0,0,0,1.0,153.625,233.75,73.5,0,0,0,0,0,0,4,935,4,294,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2596000,172.31.69.25-18.219.193.20-80-36570-6,172.31.69.25,80,18.219.193.20,36570,6,16/02/2018 11:20:47 PM,4439827,4,5,935.0,740.0,935.0,0.0,233.75,467.50000000000006,370.0,0.0,148.0,202.65734627691143,377.26695206817743,2.0271060111125947,554978.375,1434949.9958795912,4101225.0,6.0,338596.0,112865.33333333336,171309.45007597606,309988.0,24.0,4411210.0,1102802.5,2001005.4097760448,4101225.0,267.0,0,0,0,0,136,168,0.9009360049389312,1.126170006173664,0.0,935.0,167.5,310.4588897458441,96384.72222222225,0,0,0,0,1,0,0,0,1.0,186.11111111111111,233.75,148.0,0,0,0,0,0,0,4,935,5,740,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2601800,172.31.69.25-18.219.193.20-80-55138-6,172.31.69.25,80,18.219.193.20,55138,6,16/02/2018 11:20:49 PM,4281876,4,4,935.0,366.0,935.0,0.0,233.75,467.50000000000006,366.0,0.0,91.5,183.0,303.83878468222815,1.8683399519276127,611696.5714285714,1589803.6380172716,4216806.0,4.0,65064.0,21688.0,28539.143855413746,54026.0,26.0,4270834.0,1423611.3333333337,2419083.9340058733,4216806.0,4326.0,0,0,0,0,136,136,0.9341699759638066,0.9341699759638066,0.0,935.0,144.55555555555554,320.1785092378591,102514.27777777775,0,0,0,0,1,0,0,0,1.0,162.625,233.75,91.5,0,0,0,0,0,0,4,935,4,366,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2642990,172.31.69.25-18.219.193.20-80-53456-6,172.31.69.25,80,18.219.193.20,53456,6,16/02/2018 11:21:07 PM,4706677,4,4,935.0,283.0,935.0,0.0,233.75,467.50000000000006,283.0,0.0,70.75,141.5,258.7813015424683,1.6997129822165404,672382.4285714286,1747753.604903912,4635735.0,7.0,70933.0,23644.333333333336,40469.00326587416,70373.0,27.0,4706110.0,1568703.3333333337,2656129.972737466,4635735.0,31446.0,0,0,0,0,136,136,0.8498564911082702,0.8498564911082702,0.0,935.0,135.33333333333334,314.1412898681102,98684.75,0,0,0,0,1,0,0,0,1.0,152.25,233.75,70.75,0,0,0,0,0,0,4,935,4,283,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2661992,172.31.69.25-18.219.193.20-80-47722-6,172.31.69.25,80,18.219.193.20,47722,6,16/02/2018 11:21:15 PM,4241184,4,4,935.0,307.0,935.0,0.0,233.75,467.50000000000006,307.0,0.0,76.75,153.5,292.84275334434915,1.8862657220247927,605883.4285714285,1542161.4464615197,4101221.0,5.0,139957.0,46652.33333333333,79941.27650552832,138959.0,33.0,4240181.0,1413393.6666666663,2328753.8261259682,4101221.0,324.0,0,0,0,0,136,136,0.9431328610123966,0.9431328610123966,0.0,935.0,138.0,315.64972675419824,99634.75,0,0,0,0,1,0,0,0,1.0,155.25,233.75,76.75,0,0,0,0,0,0,4,935,4,307,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2667067,172.31.69.25-18.219.193.20-80-60566-6,172.31.69.25,80,18.219.193.20,60566,6,16/02/2018 11:21:17 PM,4445109,4,4,935.0,354.0,935.0,0.0,233.75,467.50000000000006,354.0,0.0,88.5,177.0,289.98164049520494,1.7997308952378894,635015.5714285714,1624123.2276662241,4317443.0,5.0,127661.0,42553.66666666667,42840.526027738415,85708.0,34.0,4403150.0,1467716.6666666663,2468302.7713006227,4317443.0,269.0,0,0,0,0,136,136,0.8998654476189447,0.8998654476189447,0.0,935.0,143.22222222222226,319.16444733780185,101865.94444444444,0,0,0,0,1,0,0,0,1.0,161.125,233.75,88.5,0,0,0,0,0,0,4,935,4,354,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2681456,172.31.69.25-18.219.193.20-80-44970-6,172.31.69.25,80,18.219.193.20,44970,6,16/02/2018 11:21:24 PM,4500000,4,4,935.0,319.0,935.0,0.0,233.75,467.50000000000006,319.0,0.0,79.75,159.5,278.6666666666667,1.7777777777777777,642857.1428571428,1653035.472171063,4391030.0,6.0,108964.0,36321.33333333333,38449.42348505805,76612.0,25.0,4467641.0,1489213.6666666663,2513334.2106863414,4391030.0,288.0,0,0,0,0,136,136,0.8888888888888888,0.8888888888888888,0.0,935.0,139.33333333333334,316.4770923779477,100157.75,0,0,0,0,1,0,0,0,1.0,156.75,233.75,79.75,0,0,0,0,0,0,4,935,4,319,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2682469,172.31.69.25-18.219.193.20-80-48112-6,172.31.69.25,80,18.219.193.20,48112,6,16/02/2018 11:21:24 PM,4325260,4,4,935.0,349.0,935.0,0.0,233.75,467.50000000000006,349.0,0.0,87.25,174.5,296.8607667515941,1.8495997928448231,617894.2857142857,1613569.960005527,4277038.0,4.0,48214.0,16071.333333333332,21907.958424584736,41031.0,25.0,4318073.0,1439357.6666666663,2457529.1417926936,4277038.0,9238.0,0,0,0,0,136,136,0.9247998964224116,0.9247998964224116,0.0,935.0,142.66666666666666,318.75578426124287,101605.25,0,0,0,0,1,0,0,0,1.0,160.5,233.75,87.25,0,0,0,0,0,0,4,935,4,349,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2701332,172.31.69.25-18.219.193.20-80-44228-6,172.31.69.25,80,18.219.193.20,44228,6,16/02/2018 11:21:32 PM,4303883,4,4,935.0,361.0,935.0,0.0,233.75,467.50000000000006,361.0,0.0,90.25,180.5,301.1234273794153,1.8587865887618231,614840.4285714285,1606400.8691782444,4257729.0,6.0,46147.0,15382.333333333332,14424.183905279819,28641.0,23.0,4286371.0,1428790.3333333337,2449970.682173632,4257729.0,688.0,0,0,0,0,136,136,0.9293932943809114,0.9293932943809114,0.0,935.0,144.0,319.7502931976764,102240.25,0,0,0,0,1,0,0,0,1.0,162.0,233.75,90.25,0,0,0,0,0,0,4,935,4,361,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2750950,172.31.69.25-18.219.193.20-80-39828-6,172.31.69.25,80,18.219.193.20,39828,6,16/02/2018 11:21:54 PM,4744003,4,5,935.0,690.0,935.0,0.0,233.75,467.50000000000006,345.0,0.0,138.0,188.9642823392823,342.537726051185,1.8971320212065632,593000.375,1540898.6214792181,4400101.0,5.0,343897.0,114632.33333333336,165736.1868040089,304668.0,36.0,4704765.0,1176191.25,2152404.575165858,4400101.0,1001.0,0,0,0,0,136,168,0.843169787202917,1.0539622340036463,0.0,935.0,162.5,306.9948425191103,94245.83333333331,0,0,0,0,1,0,0,0,1.0,180.5555555555556,233.75,138.0,0,0,0,0,0,0,4,935,5,690,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2752189,172.31.69.25-18.219.193.20-80-45516-6,172.31.69.25,80,18.219.193.20,45516,6,16/02/2018 11:21:56 PM,3564752,4,4,935.0,369.0,935.0,0.0,233.75,467.50000000000006,369.0,0.0,92.25,184.5,365.8038483462525,2.244195388627316,509250.2857142857,1313418.1358352352,3487509.0,6.0,77237.0,25745.666666666664,23724.217718047803,46790.0,35.0,3517917.0,1172639.0,2004784.095854464,3487509.0,1350.0,0,0,0,0,136,136,1.1220976943136578,1.1220976943136578,0.0,935.0,144.88888888888889,320.4393251633,102681.36111111114,0,0,0,0,1,0,0,0,1.0,163.0,233.75,92.25,0,0,0,0,0,0,4,935,4,369,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2754003,172.31.69.25-18.219.193.20-80-47420-6,172.31.69.25,80,18.219.193.20,47420,6,16/02/2018 11:21:55 PM,4927668,4,6,935.0,1035.0,935.0,0.0,233.75,467.50000000000006,345.0,0.0,172.5,188.9642823392823,399.78342696788826,2.029357497298925,547518.6666666665,1448826.5231998966,4403646.0,7.0,524015.0,174671.6666666667,269996.8132040327,485652.0,32.0,4889295.0,977859.0,1917567.8726660497,4403646.0,254.0,0,0,0,0,136,200,0.8117429989195701,1.2176144983793549,0.0,935.0,179.0909090909091,296.39347312161067,87849.09090909091,0,0,0,0,1,0,0,0,1.0,197.0,233.75,172.5,0,0,0,0,0,0,4,935,6,1035,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2759686,172.31.69.25-18.219.193.20-80-35836-6,172.31.69.25,80,18.219.193.20,35836,6,16/02/2018 11:21:58 PM,4701819,4,4,935.0,335.0,935.0,0.0,233.75,467.50000000000006,335.0,0.0,83.75,167.5,270.10822832610097,1.701469154810085,671688.4285714286,1696638.116716787,4517849.0,7.0,183962.0,61320.66666666668,61200.21046804768,122428.0,28.0,4640278.0,1546759.3333333337,2573758.586305704,4517849.0,363.0,0,0,0,0,136,136,0.8507345774050425,0.8507345774050425,0.0,935.0,141.11111111111111,317.65525512906464,100904.86111111114,0,0,0,0,1,0,0,0,1.0,158.75,233.75,83.75,0,0,0,0,0,0,4,935,4,335,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2760185,172.31.69.25-18.219.193.20-80-38200-6,172.31.69.25,80,18.219.193.20,38200,6,16/02/2018 11:21:58 PM,4509303,4,4,935.0,351.0,935.0,0.0,233.75,467.50000000000006,351.0,0.0,87.75,175.5,285.1881987083148,1.77411010082933,644186.1428571428,1670584.1756746282,4432584.0,8.0,76711.0,25570.333333333336,27775.62991784945,55139.0,27.0,4487723.0,1495907.6666666663,2543251.5199017054,4432584.0,18773.0,0,0,0,0,136,136,0.8870550504146649,0.8870550504146649,0.0,935.0,142.88888888888889,318.91826713299304,101708.86111111114,0,0,0,0,1,0,0,0,1.0,160.75,233.75,87.75,0,0,0,0,0,0,4,935,4,351,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2761908,172.31.69.25-18.219.193.20-80-36162-6,172.31.69.25,80,18.219.193.20,36162,6,16/02/2018 11:21:58 PM,5663242,4,5,935.0,371.0,935.0,0.0,233.75,467.50000000000006,371.0,0.0,74.2,165.9162439304844,230.6099580417012,1.5891957292307126,707905.2499999999,1590559.792728401,4540387.0,3.0,73829.0,24609.666666666664,25654.31313314261,51215.0,26.0,5640625.0,1410156.25,2141925.1271024663,4540387.0,5291.0,0,0,0,0,136,176,0.7063092129914278,0.8828865162392848,0.0,935.0,130.6,305.74179374832687,93478.04444444443,0,0,0,0,1,0,0,0,1.0,145.11111111111111,233.75,74.2,0,0,0,0,0,0,4,935,5,371,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2767634,172.31.69.25-18.219.193.20-80-59522-6,172.31.69.25,80,18.219.193.20,59522,6,16/02/2018 11:22:02 PM,4429625,4,4,935.0,352.0,935.0,0.0,233.75,467.50000000000006,352.0,0.0,88.0,176.0,290.543781922849,1.806021954454384,632803.5714285715,1637047.9034566926,4344842.0,6.0,84775.0,28258.333333333336,47188.647409449375,82735.0,26.0,4427579.0,1475859.6666666663,2484768.4439831283,4344842.0,13449.0,0,0,0,0,136,136,0.903010977227192,0.903010977227192,0.0,935.0,143.0,319.0,101761.0,0,0,0,0,1,0,0,0,1.0,160.875,233.75,88.0,0,0,0,0,0,0,4,935,4,352,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2780248,172.31.69.25-18.219.193.20-80-37060-6,172.31.69.25,80,18.219.193.20,37060,6,16/02/2018 11:22:07 PM,4411302,4,4,935.0,376.0,935.0,0.0,233.75,467.50000000000006,376.0,0.0,94.0,188.0,297.1911694098477,1.813523535681756,630186.0,1611072.7955485643,4283432.0,6.0,127864.0,42621.33333333333,41217.8096256137,82305.0,24.0,4365734.0,1455244.6666666663,2449284.5866408283,4283432.0,37645.0,0,0,0,0,136,136,0.9067617678408778,0.9067617678408778,0.0,935.0,145.66666666666666,321.0591845750562,103079.0,0,0,0,0,1,0,0,0,1.0,163.875,233.75,94.0,0,0,0,0,0,0,4,935,4,376,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2793809,172.31.69.25-18.219.193.20-80-44896-6,172.31.69.25,80,18.219.193.20,44896,6,16/02/2018 11:22:13 PM,5077855,4,5,935.0,628.0,935.0,0.0,233.75,467.50000000000006,314.0,0.0,125.6,171.9848830566222,307.80713509936777,1.7724019295549007,634731.8750000001,1644688.0764467546,4699478.0,8.0,378368.0,126122.66666666664,216826.2445584789,376490.0,62.0,5075969.0,1268992.25,2288864.3390717264,4699478.0,301.0,0,0,0,0,136,168,0.7877341909132892,0.9846677386416116,0.0,935.0,156.3,303.15381134555,91902.23333333334,0,0,0,0,1,0,0,0,1.0,173.66666666666663,233.75,125.6,0,0,0,0,0,0,4,935,5,628,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2795401,172.31.69.25-18.219.193.20-80-51142-6,172.31.69.25,80,18.219.193.20,51142,6,16/02/2018 11:22:14 PM,4616124,4,4,935.0,337.0,935.0,0.0,233.75,467.50000000000006,337.0,0.0,84.25,168.5,275.5558559518765,1.733055697810544,659446.2857142858,1719958.4699233985,4559811.0,9.0,56304.0,18768.0,18945.67056084318,37939.0,56.0,4597749.0,1532583.0,2621722.857447751,4559811.0,295.0,0,0,0,0,136,136,0.866527848905272,0.866527848905272,0.0,935.0,141.33333333333334,317.80851152856184,101002.25,0,0,0,0,1,0,0,0,1.0,159.0,233.75,84.25,0,0,0,0,0,0,4,935,4,337,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2798135,172.31.69.25-18.219.193.20-80-58438-6,172.31.69.25,80,18.219.193.20,58438,6,16/02/2018 11:22:16 PM,4394473,4,4,935.0,331.0,935.0,0.0,233.75,467.50000000000006,331.0,0.0,82.75,165.5,288.0891519870528,1.82046857495768,627781.8571428572,1626211.3957614724,4315482.0,8.0,78983.0,26327.666666666664,23508.25455735354,45284.0,23.0,4360764.0,1453588.0,2478534.223040505,4315482.0,5207.0,0,0,0,0,136,136,0.9102342874788399,0.9102342874788399,0.0,935.0,140.66666666666666,317.35272174663953,100712.75,0,0,0,0,1,0,0,0,1.0,158.25,233.75,82.75,0,0,0,0,0,0,4,935,4,331,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2831007,172.31.69.25-18.219.193.20-80-35512-6,172.31.69.25,80,18.219.193.20,35512,6,16/02/2018 11:22:30 PM,4488125,4,4,935.0,380.0,935.0,0.0,233.75,467.50000000000006,380.0,0.0,95.0,190.0,292.9954045397577,1.7824815485308452,641160.7142857142,1660019.7436970153,4405590.0,9.0,82526.0,27508.666666666664,26828.998533924692,53637.0,30.0,4459223.0,1486407.6666666663,2528096.811820373,4405590.0,19443.0,0,0,0,0,136,136,0.8912407742654226,0.8912407742654226,0.0,935.0,146.11111111111111,321.4204584514046,103311.11111111114,0,0,0,0,1,0,0,0,1.0,164.375,233.75,95.0,0,0,0,0,0,0,4,935,4,380,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2839649,172.31.69.25-18.219.193.20-80-60960-6,172.31.69.25,80,18.219.193.20,60960,6,16/02/2018 11:22:34 PM,4214853,4,4,935.0,322.0,935.0,0.0,233.75,467.50000000000006,322.0,0.0,80.5,161.0,298.23104150963275,1.898049587969024,602121.8571428572,1567064.4152575466,4155816.0,6.0,59031.0,19677.0,17866.435318775817,34942.0,26.0,4190755.0,1396918.3333333335,2389275.948314956,4155816.0,15951.0,0,0,0,0,136,136,0.9490247939845114,0.9490247939845114,0.0,935.0,139.66666666666666,316.69149025510615,100293.5,0,0,0,0,1,0,0,0,1.0,157.125,233.75,80.5,0,0,0,0,0,0,4,935,4,322,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2871355,172.31.69.25-18.219.193.20-80-38260-6,172.31.69.25,80,18.219.193.20,38260,6,16/02/2018 11:22:48 PM,4284188,4,4,935.0,360.0,935.0,0.0,233.75,467.50000000000006,360.0,0.0,90.0,180.0,302.2743166266278,1.8673316857243425,612026.8571428572,1599079.21817791,4238306.0,7.0,45875.0,15291.666666666668,14841.178670622268,29660.0,19.0,4267966.0,1422655.3333333337,2438468.5043589002,4238306.0,265.0,0,0,0,0,136,136,0.9336658428621712,0.9336658428621712,0.0,935.0,143.88888888888889,319.6656239120984,102186.11111111114,0,0,0,0,1,0,0,0,1.0,161.875,233.75,90.0,0,0,0,0,0,0,4,935,4,360,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2888442,172.31.69.25-18.219.193.20-80-56272-6,172.31.69.25,80,18.219.193.20,56272,6,16/02/2018 11:22:55 PM,4677382,4,5,935.0,702.0,935.0,0.0,233.75,467.50000000000006,351.0,0.0,140.4,192.2506176843133,349.9821053743313,1.9241532977208191,584672.7500000001,1514627.0417609885,4328182.0,7.0,349193.0,116397.66666666664,146567.57388431227,281007.0,36.0,4609187.0,1152296.75,2119560.339639548,4328182.0,19286.0,0,0,0,0,136,168,0.8551792434314752,1.068974054289344,0.0,935.0,163.7,307.79684858685613,94738.9,0,0,0,0,1,0,0,0,1.0,181.88888888888889,233.75,140.4,0,0,0,0,0,0,4,935,5,702,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2895298,172.31.69.25-18.219.193.20-80-48030-6,172.31.69.25,80,18.219.193.20,48030,6,16/02/2018 11:22:58 PM,4537830,4,4,935.0,304.0,935.0,0.0,233.75,467.50000000000006,304.0,0.0,76.0,152.0,273.0379939310199,1.7629571843810812,648261.4285714285,1681219.4025708304,4460736.0,8.0,77086.0,25695.333333333336,35499.93884971259,66207.0,22.0,4526942.0,1508980.6666666663,2556316.4025842603,4460736.0,22668.0,0,0,0,0,136,136,0.8814785921905405,0.8814785921905405,0.0,935.0,137.66666666666666,315.45047154822896,99509.0,0,0,0,0,1,0,0,0,1.0,154.875,233.75,76.0,0,0,0,0,0,0,4,935,4,304,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2901548,172.31.69.25-18.219.193.20-80-36718-6,172.31.69.25,80,18.219.193.20,36718,6,16/02/2018 11:23:01 PM,4452273,4,4,935.0,292.0,935.0,0.0,233.75,467.50000000000006,292.0,0.0,73.0,146.0,275.5895696422928,1.7968350098926995,636039.0000000001,1641912.9115438291,4359375.0,5.0,92893.0,30964.333333333336,28309.729093252256,55617.0,47.0,4414988.0,1471662.6666666663,2500832.7213790882,4359375.0,26254.0,0,0,0,0,136,136,0.8984175049463499,0.8984175049463499,0.0,935.0,136.33333333333334,314.6839684508888,99026.0,0,0,0,0,1,0,0,0,1.0,153.375,233.75,73.0,0,0,0,0,0,0,4,935,4,292,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2931566,172.31.69.25-18.219.193.20-80-34112-6,172.31.69.25,80,18.219.193.20,34112,6,16/02/2018 11:23:14 PM,4237238,4,4,935.0,291.0,935.0,0.0,233.75,467.50000000000006,291.0,0.0,72.75,145.5,289.33942346405837,1.888022339080316,605319.7142857143,1558315.4121918231,4139028.0,4.0,98206.0,32735.333333333336,38464.046463331615,75109.0,23.0,4214132.0,1404710.6666666665,2367994.606635398,4139028.0,32075.0,0,0,0,0,136,136,0.944011169540158,0.944011169540158,0.0,935.0,136.22222222222223,314.62230442936567,98987.19444444444,0,0,0,0,1,0,0,0,1.0,153.25,233.75,72.75,0,0,0,0,0,0,4,935,4,291,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2944460,172.31.69.25-18.219.193.20-80-42102-6,172.31.69.25,80,18.219.193.20,42102,6,16/02/2018 11:23:20 PM,4389100,4,4,935.0,345.0,935.0,0.0,233.75,467.50000000000006,345.0,0.0,86.25,172.5,291.63154177393994,1.822697136087125,627014.2857142857,1593228.427562488,4239179.0,5.0,149916.0,49972.0,46894.50333461269,93091.0,46.0,4332263.0,1444087.6666666663,2421042.9492814317,4239179.0,1295.0,0,0,0,0,136,136,0.9113485680435623,0.9113485680435623,0.0,935.0,142.22222222222226,318.43475696670487,101400.69444444444,0,0,0,0,1,0,0,0,1.0,160.0,233.75,86.25,0,0,0,0,0,0,4,935,4,345,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2971680,172.31.69.25-18.219.193.20-80-33200-6,172.31.69.25,80,18.219.193.20,33200,6,16/02/2018 11:23:32 PM,4357475,4,4,935.0,305.0,935.0,0.0,233.75,467.50000000000006,305.0,0.0,76.25,152.5,284.56847141980165,1.8359256220632358,622496.4285714285,1618418.9456759803,4292586.0,3.0,64881.0,21627.0,31395.772900185148,57641.0,23.0,4350232.0,1450077.3333333337,2461703.438527341,4292586.0,19222.0,0,0,0,0,136,136,0.917962811031618,0.917962811031618,0.0,935.0,137.77777777777777,315.5165517757261,99550.69444444444,0,0,0,0,1,0,0,0,1.0,155.0,233.75,76.25,0,0,0,0,0,0,4,935,4,305,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3023240,172.31.69.25-18.219.193.20-80-36364-6,172.31.69.25,80,18.219.193.20,36364,6,16/02/2018 11:23:54 PM,4329888,4,4,935.0,368.0,935.0,0.0,233.75,467.50000000000006,368.0,0.0,92.0,184.0,300.93157144018505,1.8476228484431927,618555.4285714285,1600142.989373331,4247138.0,7.0,82743.0,27581.0,37024.874111872414,69675.0,60.0,4316813.0,1438937.6666666663,2431997.896978189,4247138.0,23795.0,0,0,0,0,136,136,0.9238114242215963,0.9238114242215963,0.0,935.0,144.77777777777774,320.35206327483587,102625.44444444444,0,0,0,0,1,0,0,0,1.0,162.875,233.75,92.0,0,0,0,0,0,0,4,935,4,368,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3029783,172.31.69.25-18.219.193.20-80-54442-6,172.31.69.25,80,18.219.193.20,54442,6,16/02/2018 11:23:57 PM,4494605,4,4,935.0,362.0,935.0,0.0,233.75,467.50000000000006,362.0,0.0,90.5,181.0,288.5681834110005,1.7799116941310749,642086.4285714285,1662903.8982110838,4412857.0,4.0,81740.0,27246.666666666664,31066.04734003561,61088.0,22.0,4473949.0,1491316.3333333337,2530308.509887546,4412857.0,359.0,0,0,0,0,136,136,0.8899558470655374,0.8899558470655374,0.0,935.0,144.11111111111111,319.8352874701463,102294.61111111114,0,0,0,0,1,0,0,0,1.0,162.125,233.75,90.5,0,0,0,0,0,0,4,935,4,362,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
